panel	gid	tpm_Ar	tpm_As	tpm_Br	tpm_Bs	tpm_Hr	tpm_Hs	SS_Ar_As	SS_Br_Bs	SS_As_Bs	SS_Hs_As	SS_Hs_Bs	SS_Hs_Ms	tag	link
conserved (1954)	Zm00001d011965	41.558858141726986	17.295699524249997	30.529028137541918	11.16131946438825	2.9059537470965893	18.88668007721846	0.04147860951399814	0.06833356695236567	0.036683439940790485	0.05050075872534146	0.052034514078110904	0.02997455470737914	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d011965.json
conserved (1954)	Zm00001d011969	21.627438437388594	8.208338687500179	25.600032914547167	8.021268966231757	19.27615985574071	5.463407388057159	0.06800538078799373	0.06786286722388968	0.06356445463340078	0.053171887338773344	0.07733832764129117	0.06032719836400817	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d011969.json
conserved (1954)	Zm00001d011992	144.27126641511768	76.35570535705509	111.69489256883878	37.970621213113176	44.945417955093916	65.25348305394827	0.059649589790568204	0.06969811361197875	0.03266444953419063	0.10832794589352757	0.09270746306236194	0.1038881928887662	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d011992.json
conserved (1954)	Zm00001d012005	82.21477512777439	50.083565017495566	83.06717877184471	24.673341423658453	199.44529217572924	17.003548157074004	0.07044814142957932	0.07719339330893848	0.0590804942289984	0.14096185737976782	0.1364857919869804	0.12589037192890176	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012005.json
conserved (1954)	Zm00001d012042	66.98429226670955	42.23939466866283	31.916811015457146	46.0768180993779	9.008456615999426	72.78694900414875	0.03863049958208294	0.01982476982476975	0.020153859703798106	0.038543342193626574	0.0255356667553899	0.023712059328334305	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012042.json
conserved (1954)	Zm00001d012044	36.029566340657006	36.78733928092132	20.42044163045366	28.3394588789693	9.783377615225184	50.78403641215177	0.008371864929241937	0.07305154561482487	0.041076717444587	0.027162692682091913	0.029231824996612428	0.026902634395871924	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012044.json
conserved (1954)	Zm00001d012060	9.05343126163654	5.977085593228117	6.328997272791842	3.491910283861225	6.683693618322155	5.115509254212708	0.08307397407094415	0.07028667085164261	0.06527905822282103	0.07038822096287278	0.09472216262604591	0.05417721518987342	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012060.json
conserved (1954)	Zm00001d012081	146.15247946178556	6.044975878134436	93.62296377293295	10.00716139139778	47.94823682709372	5.3041411951539885	0.021870258963844178	0.031781157751860724	0.025395809632157738	0.050595238095238096	0.025637900211278986	0.0333914053426248	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012081.json
conserved (1954)	Zm00001d012087	6.127646195814805	7.18732957899733	4.028593883266896	3.267689757491594	0.4843256245160982	2.5685467939801847	0.08692375656150932	0.0903716216216216	0.09364715268774311	0.19890198901989023	0.23027905954735226	0.1957110875456581	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012087.json
conserved (1954)	Zm00001d012090	252.20760721734555	56.59238473256611	272.46851327199425	12.335485133309618	138.51712861160408	61.2041981209386	0.014551839537687907	0.03521674678523758	0.05840596733180356	0.021692382141701397	0.07477783126417839	0.014062210677578471	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012090.json
conserved (1954)	Zm00001d012091	91.46347063697259	11.326937449476848	48.32329667733551	8.011951504777635	29.35013284567555	5.227747129175363	0.09580274797666098	0.08994920389314467	0.08251841120367018	0.058441558441558496	0.10022560360965779	0.05479452054794525	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012091.json
conserved (1954)	Zm00001d012092	4.4599850957124625	3.160764653695414	4.12485460122226	1.2740677894984989	0.6780558743225374	1.099278385923742	0.02559808612440189	0.06816213407240604	0.08731884057971015	0.058333333333333334	0.08454106280193234	0.03019323671497582	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012092.json
conserved (1954)	Zm00001d012103	122.09449014472249	33.810775516574516	91.45202077659114	17.90754217975428	15.982745609031241	5.917273625016662	0.07389180912086943	0.09871010690105515	0.03443590013694302	0.07505415889969268	0.06160618038088394	0.06374853113983549	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012103.json
conserved (1954)	Zm00001d012126	9.757167119180904	26.466275380938885	10.220779757573004	14.729799016514052	7.071154117935034	30.140265209208717	0.08943230845924593	0.08424605254687742	0.029983893476150193	0.037878616909808975	0.04861562408794629	0.04693216721328544	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012126.json
conserved (1954)	Zm00001d012127	89.95324431285071	38.145791523710336	66.20277591054504	30.525659201185174	44.55795745548104	27.39940882896912	0.054421179599789676	0.057796953163023655	0.03220771395421882	0.1688306257709758	0.2007114229351329	0.1804133210477821	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012127.json
conserved (1954)	Zm00001d012178	2.3728698439319595	18.903588680588435	1.4207648127505035	8.880815845518724	0	19.852771647192437	0.06694214876033051	0.06413874913077272	0.06764506926266872	0.06647887822982826	0.1183989197972331	0.06857685574029361	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012178.json
conserved (1954)	Zm00001d012238	21.939563260276156	9.243152421656537	14.41396468836159	3.6554289051204782	3.0996839969030283	1.4052092080945293	0.08848108413325807	0.07780086907235968	0.04500574052812858	0.1853146853146853	0.21370420624151965	0.19688004303388915	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012238.json
conserved (1954)	Zm00001d012247	27.081728791920607	21.367858998298598	30.11742903955647	10.90470880214697	14.820364110192605	29.244674038266567	0.06875107904322837	0.07711048781829175	0.04064944455399989	0.08212693063223261	0.08730654181297959	0.0709626891388114	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012247.json
conserved (1954)	Zm00001d012267	64.725071070911	32.55689997446908	50.219510094459224	15.051359552418562	44.55795745548104	16.44947964572629	0.04102140756432753	0.08078954607977991	0.09707034082668602	0.1294710228720381	0.07583783783783785	0.11786357786357786	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012267.json
conserved (1954)	Zm00001d012270	22.14053819792363	14.41949818778121	14.673725421155838	9.075894099393743	6.296233118709276	8.351118255724689	0.03468819940194233	0.08924949290060853	0.06740232497159339	0.11592199684393607	0.09279525763793889	0.10060929629294485	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012270.json
conserved (1954)	Zm00001d012276	116.50792683268723	81.71797671785444	88.59771982400525	48.84195241553957	104.71120002038043	1.9999195419538305	0.07428062802261254	0.06066165053173152	0.015212820823933432	0.11868153131698023	0.10346871049304679	0.11106550969355847	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012276.json
conserved (1954)	Zm00001d012277	78.39784663498405	20.122820151449904	75.27079162532921	17.526385830695865	30.899974844127065	32.86652228201413	0.06739498681822684	0.09734615877016198	0.03570141809235888	0.08412334535265976	0.11790372214739885	0.10738617451882679	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012277.json
conserved (1954)	Zm00001d012292	143.71197140271425	20.756425492539524	130.1965428194471	17.952705111656442	1.7435722482579534	1.9551660974366751	0.05031227305737109	0.07391372280743981	0.06624502432551971	0.23620493358633776	0.23205190395343195	0.24620493358633774	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012292.json
conserved (1954)	Zm00001d012304	47.50330831177029	39.719856973228254	74.56292752968041	24.191331310496828	6.489963368515716	3.163574824219761	0.009287479949790787	0.03143434012714524	0.022021082430066674	0.04337871029515836	0.03302373581011349	0.028144965851509118	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012304.json
conserved (1954)	Zm00001d012306	3.4395495114047177	3.45672053501218	2.357907305932176	2.2361537811076087	2.5184932474837107	1.4983858894137176	0.05846197827329903	0.061292588689848965	0.05186480186480193	0.17951251646903826	0.14046822742474915	0.17698726394378578	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012306.json
conserved (1954)	Zm00001d012378	1.6959941220468586	6.334649023781058	2.3329869330052224	7.507811719039101	0.09686512490321963	6.517296936703194	0.04360616844602609	0.0307774655426201	0.042704626334519574	0.0498220640569395	0.05018142235123371	0.02957736180169645	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012378.json
conserved (1954)	Zm00001d012398	2.4172573734059273	3.708870572264763	1.5684941685387581	3.092680671097889	0.19373024980643927	1.3618506824388916	0.0820178448867536	0.05473887814313344	0.05454545454545455	0.2023460410557185	0.2545454545454546	0.23665223665223667	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012398.json
conserved (1954)	Zm00001d012423	95.12692823111793	106.62044999722218	67.60272848048864	58.46293344592722	48.43256245160982	17.3056193287996	0.05983368657584686	0.03194976215338217	0.014943537223501863	0.029075315365637965	0.026959397228047903	0.03533204989748173	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012423.json
conserved (1954)	Zm00001d012425	13.837562919801911	8.349350562768993	13.490083903380679	3.9795636407465595	6.780558743225375	6.960789189568615	0.042156369567537016	0.05936757059744477	0.07184840273272013	0.04795141406816533	0.05921052631578947	0.05866905585763714	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012425.json
conserved (1954)	Zm00001d012448	9.755965137206921	3.576224729511725	11.910274990232375	2.3570519296250456	2.7122234972901498	1.1723897856972048	0.04979795420295266	0.030528499278499287	0.053892215568862305	0.1503659347970726	0.20202020202020216	0.18405428329092452	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012448.json
conserved (1954)	Zm00001d012456	88.5493422470919	22.176217488199626	170.67707262309276	25.00017417366012	2.2278978727740517	1.1389671192945015	0.04904062289991426	0.030563731039166868	0.06368921775898517	0.22265892002734097	0.16217870257037936	0.19610670511896178	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012456.json
conserved (1954)	Zm00001d012460	7.864652031923335	12.695793507335468	4.334219601674523	8.182751099119272	9.589647365418744	12.933825635957069	0.07995579166357084	0.0775409836065574	0.048839190628328	0.05975389871255499	0.05537953795379535	0.06081427108228065	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012460.json
conserved (1954)	Zm00001d012469	15.492257010296944	9.545051257592725	9.851304136720465	8.928564199909642	2.421628122580491	7.640186263117124	0.026073340610218886	0.06237513873473916	0.026991614255765264	0.10546935911429904	0.1242910387295414	0.1161774484658497	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012469.json
conserved (1954)	Zm00001d012501	5.495578398475669	3.309441734183705	2.9732201617535465	2.0219766705505244	1.4529768735482946	3.53723463863734	0.09261538461538459	0.05454028974528928	0.07522816166883958	0.16573426573426564	0.2092449922958397	0.16179775280898875	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012501.json
conserved (1954)	Zm00001d012518	41.33861277435796	18.23582455590678	30.661646033114476	7.74131606324219	4.165200370838445	26.875710153561773	0.03441062990419206	0.026289094617249136	0.02824520204065107	0.17989644258248233	0.17566533075156485	0.1874312836877531	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012518.json
conserved (1954)	Zm00001d012532	329.94816613823036	65.92963664700194	120.0897641575804	22.56879668503028	447.2262816781651	24.966765554082752	0.007691486068616891	0.01844994877887857	0.03789479351333052	0.027133986984416894	0.04789523648516853	0.028659661322294593	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012532.json
conserved (1954)	Zm00001d012537	82.99050293424473	33.96564108406677	48.22905986073562	20.099952776018768	32.0623563429657	44.93290700236006	0.04772387766333831	0.06348610268574069	0.07971252127574255	0.03182182985553772	0.10398497573871975	0.03479325842696629	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012537.json
conserved (1954)	Zm00001d012538	23.673101314888257	19.916954040608285	25.960460725778333	36.027926289991015	18.210643481805292	11.820558177295341	0.006117176431369213	0.0031619133168650435	0.0016563024087623741	0.014623382664087513	0.0129670802553252	0.014916292448730346	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012538.json
conserved (1954)	Zm00001d012545	77.91924727162112	18.301722059993466	42.91995168344141	9.634266518428568	6.393098243612497	3.5226758979587025	0.06515639524801786	0.07868449025749047	0.09095737534874856	0.269622015205054	0.2609115022908126	0.28655813283388565	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012545.json
conserved (1954)	Zm00001d012576	32.04109214457854	16.179486107275814	29.86640179867405	9.409580626136504	22.957034602063054	3.8879189053252823	0.07245848198511391	0.08088321510230406	0.03968163078332577	0.2403954802259887	0.2085585585585585	0.20846621108580107	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012576.json
conserved (1954)	Zm00001d012585	5.932160370213364	5.120741129886656	5.4434617853811424	3.8185746246652044	0.2905953747096589	1.3371625194674628	0.06166535742340926	0.050257129499766205	0.060155888254360246	0.05502392344497614	0.0373900293255132	0.039502164502164504	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012585.json
conserved (1954)	Zm00001d012651	16.197303864768823	11.30791087022302	13.810149155864394	10.55257458658877	6.199367993806057	7.945872523486618	0.07160812827369331	0.017032959620080675	0.0872198471304574	0.073481425702811215	0.16045026881720434	0.10937499999999996	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012651.json
conserved (1954)	Zm00001d012659	19.170021632596402	16.416489320198917	16.945810366287226	7.30837260730759	11.914410363096016	10.049218597513304	0.05406444096442053	0.04842921719877657	0.04126192805080887	0.04526165736933612	0.0643600612530238	0.04248429089193412	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012659.json
conserved (1954)	Zm00001d012878	169.13422052879156	108.26714717549442	112.49044998372692	56.87226512790693	57.828479567222125	41.542902956051456	0.00960495861284381	0.02368785780487558	0.012745135811982281	0.10233019853709506	0.09602449071722814	0.1034004540519198	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012878.json
conserved (1954)	Zm00001d012893	2.29507932299622	1.7809669662018397	1.1851001831809038	1.4290578742883329	0	4.203223328567436	0.08641609943770348	0.06820276497695853	0.06451612903225815	0.049177735610373176	0.0640417457305503	0.0496078431372549	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012893.json
conserved (1954)	Zm00001d012984	16.564670472654957	15.181900696598483	13.205430445107758	9.53072741524378	17.048261982966658	9.063306307794894	0.06947543265022109	0.07570525324848716	0.05473027863646434	0.12421687314522589	0.10507842004709649	0.12026234661186001	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012984.json
conserved (1954)	Zm00001d012992	13.838945634135682	8.76942897010833	8.385318307328154	7.280050004883451	1.5498419984515142	9.23980065063886	0.04475779578378758	0.05068891180054367	0.03933146407169168	0.14158837722675705	0.15352966041989574	0.14055646340414554	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012992.json
conserved (1954)	Zm00001d012996	3.49479305913871	4.347831925138329	4.319523410398877	2.667623120048851	1.1623814988386356	1.4902867787429936	0.05280830280830279	0.06840205206156182	0.07585630743525482	0.28968253968253965	0.3605263157894737	0.3377862595419847	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d012996.json
conserved (1954)	Zm00001d013007	45.823367068347885	23.85952311379615	36.74854884158056	17.64314067864215	10.75202886425738	27.802562229644774	0.07734993473501861	0.03727965355519223	0.035986418108256514	0.05925731301453847	0.06163174393664412	0.059197399394686726	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013007.json
conserved (1954)	Zm00001d013010	15.438596462449171	13.104373181587043	9.256865248867724	7.069041324464374	6.683693618322155	8.451320530112902	0.05457528141473011	0.09468946260426854	0.046751567287959386	0.04472258490537721	0.05658512478379052	0.07064452575288488	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013010.json
conserved (1954)	Zm00001d013028	9.938114775903268	6.109782579151982	6.772197042733638	8.51077499611507	1.7435722482579534	5.102027736015313	0.08605989659545409	0.03311278286353061	0.0938359052196644	0.09962686567164178	0.014124293785310734	0.021212121212121213	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013028.json
conserved (1954)	Zm00001d013047	16.008418714685316	14.819742202800597	15.635067729801321	8.935355969814802	6.877423868128594	8.87846829247891	0.06563543892383163	0.03692297173827913	0.06115606030255787	0.1485811905131675	0.19829335118064123	0.16168946212174898	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013047.json
conserved (1954)	Zm00001d013048	27.270362057144506	28.88371625941611	21.144433468072403	12.032231937721987	8.620996116386548	9.031665686333422	0.043663594470046085	0.061163449081108795	0.03903108757477693	0.1388533219519135	0.10812935867632974	0.12861902802299185	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013048.json
conserved (1954)	Zm00001d013066	81.5831519004672	122.86579886577834	52.349956996667395	41.86685260033502	37.971128962062096	39.66591296953464	0.04036414968260104	0.02791377420533433	0.06220596806820659	0.06947106422529	0.12483306836248022	0.06562483536167757	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013066.json
conserved (1954)	Zm00001d013067	713.824342724172	641.7180205517218	552.1572669198681	287.22952655034146	481.12907539429193	325.7962271759661	0.037539331011359256	0.017794721932641155	0.028365274792668087	0.02850497937403124	0.03395425917238235	0.02252881186298125	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013067.json
conserved (1954)	Zm00001d013078	26.09794017802183	17.633858987030063	17.145817952293665	7.810505591801318	17.338857357676314	9.531169027251467	0.059197810753870095	0.08451088303832603	0.07268518518518517	0.07972222222222225	0.14386831275720163	0.08585365853658541	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013078.json
conserved (1954)	Zm00001d013112	101.78626454187345	48.99115962222389	81.83685138056937	86.3519365518773	106.45477226863838	67.69326503406516	0.008993266885239881	0.013671316488051763	0.02250984557439818	0.02605724049551474	0.0039745627980922104	0.0064754856614246065	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013112.json
conserved (1954)	Zm00001d013127	37.282935500313066	19.349791537753767	9.092603597604016	6.188261425482357	2.3247629976772712	2.9439192236395564	0.02090471029282745	0.02425825185967362	0.027365586100436903	0.053168513782324525	0.035066637535503646	0.051189894619303504	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013127.json
conserved (1954)	Zm00001d013159	58.96333675079145	45.12379884043152	38.416246422716874	27.96168347214234	7.458614617547912	16.44353498001805	0.03637085774877791	0.02541850623704985	0.018283768934693585	0.08947494250396495	0.07234455860258296	0.07657959560263565	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013159.json
conserved (1954)	Zm00001d013195	32.59998845816705	21.76419426862145	23.93380848666166	12.38742543341448	3.8746049961287854	16.87339944552811	0.07204931087457397	0.08910408950925515	0.09889310745008675	0.07481143538366307	0.13948148496682825	0.0593521292035945	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013195.json
conserved (1954)	Zm00001d013208	422.9277231178359	43.66390145786191	169.12993085352858	34.746707443645775	27.21910009780472	3.68206622420229	0.07037560895160186	0.08813233625674893	0.076282452299030315	0.11824490297224265	0.0871302957633893	0.13343979481968085	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013208.json
conserved (1954)	Zm00001d013271	72.44365576072607	44.5837157564187	40.627397267242564	31.538394246733738	18.210643481805292	25.7290347545558	0.07731391585760518	0.09610906065955063	0.054285714285714284	0.05710985384252711	0.09021687883074023	0.07383771630608238	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013271.json
conserved (1954)	Zm00001d013300	8.939877820097847	12.073966353866147	4.888269463833233	9.181555789994938	4.0683352459352244	14.802081119042612	0.032184215363534496	0.03140569700718139	0.07719475543063471	0.0412566014975653	0.0563788912412765	0.05466369379412859	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013300.json
conserved (1954)	Zm00001d013392	6.86961315696973	4.646971289002377	3.787667676010516	2.246053826922744	0.5811907494193178	1.4947160971288396	0.06524621212121216	0.05110809588421524	0.02320075757575761	0.08854166666666666	0.09090909090909083	0.12322695035460993	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013392.json
conserved (1954)	Zm00001d013442	33.25181558038471	18.935866165802885	22.603321889214484	10.53337035556732	10.073972989934843	9.317461797259044	0.06316064455810369	0.068216755878992	0.06292397660818716	0.14237975892111232	0.1257980115122972	0.10626076156603718	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013442.json
conserved (1954)	Zm00001d013528	21.83400714245225	11.558816916005329	7.178052921886273	4.795702792515288	4.165200370838445	8.699527648989271	0.028497212915896488	0.03408217558380136	0.05834511253669675	0.04542242035446341	0.07647058823529412	0.02189781021897806	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013528.json
conserved (1954)	Zm00001d013568	37.816246446347535	26.94491868468261	19.706938513182127	18.22772417376435	20.051080854966465	32.88509064717547	0.053505716200779783	0.05328062094229444	0.05972371945188431	0.06220899566747947	0.10661094778784713	0.053384162742662784	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013568.json
conserved (1954)	Zm00001d013584	1.3286192722990915	2.61234651931853	1.3053784153463888	3.5807705847640663	9.783377615225184	1.84863203126051	0.05555555555555555	0.021492921492921528	0.019047619047618997	0.04861111111111112	0.051785714285714296	0.040592783505154634	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013584.json
conserved (1954)	Zm00001d013589	12.148549501269045	7.561318542300227	1.850671275597489	1.4881693655430366	3.6808747463223463	3.622312209285804	0.035459638400814855	0.05357142857142857	0.06493506493506492	0.05849851902483481	0.08771929824561403	0.06763897696047347	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013589.json
conserved (1954)	Zm00001d013598	119.98647127322887	36.824305743956934	15.981570290229493	16.066362569093652	4.358930620644884	10.288826460937445	0.041555325036532885	0.08493439149260991	0.0433171057221287	0.049345381814125094	0.06437032987060325	0.05368764111523178	conserved	https://s3.msi.umn.edu/zhoup-igv/index.html?sessionURL=https://s3.msi.umn.edu/zhoup-igv-data/sessions/cage/Zm00001d013598.json
