pnl	gid	SS_Ar_As	SS_Ar_Br	SS_Ar_Bs	SS_As_Bs	SS_Bhusk_Bs	SS_Br_Bs	SS_Bstem_Bs	SS_Hr_Ar	SS_Hr_Br	SS_Hr_Mr	SS_Hs_As	SS_Hs_Bs	SS_Hs_Ms
stable (633)	Zm00001d002347	0.026829627057151143	0.034645776350645495	0.02457428570345914	0.04107926454060447	0.03936802413357118	0.05859035378280548	0.035022831977910875	0.18716185236130217	0.1881383855024712	0.1898669086509377	0.010745168029370603	0.04555636666504851	0.007265265447701632
stable (633)	Zm00001d002364	0.03307564740400561	0.05019870838475308	0.02225110293903385	0.05128031584884377	0.0610283453482916	0.03756522554402395	0.0673204869153812	0.18226176808266362	0.20394983152377386	0.20219885277246655	0.07968253968253969	0.06973652405124488	0.07142857142857154
stable (633)	Zm00001d027965	0.03881752226592366	0.029914168007532094	0.06143468951627285	0.03076384798760301	0.03448523657442749	0.04448006027371297	0.03744107104796171	0.159847764034253	0.18062827225130879	0.15	0.03958183765103855	0.0342524773804395	0.03536715237161499
stable (633)	Zm00001d002451	0.07810651754059121	0.08598782827115209	0.06861954650580009	0.03263633527749154	0.06671123321144729	0.021422296438813646	0.03724916641593193	0.17253917561049192	0.11366059831350638	0.1329816977063595	0.04907457255833814	0.05236646530348947	0.04234330710479677
stable (633)	Zm00001d002499	0.04365974233182786	0.019344755634253592	0.028831708667020593	0.0371716448788343	0.058736682055067706	0.028881587710340537	0.09175418701723062	0.06402183039462636	0.05638063806380638	0.05309734513274332	0.05328985229234608	0.07702656088306314	0.07792757071107588
stable (633)	Zm00001d002543	0.07781094527363183	0.12578754578754578	0.07291617473435656	0.03137206529336783	0.06259159893103594	0.05928162746344562	0.09554945608073509	0.31809523809523804	0.1923076923076923	0.26539278131634814	NA	NA	NA
stable (633)	Zm00001d002546	0.013396563174497762	0.0381833381797034	0.05153508771929824	0.064931650893796	0.0497019551740583	0.022483118477593628	0.04534061255322096	0.13486842105263158	0.09668508287292818	0.12	NA	NA	NA
stable (633)	Zm00001d002572	0.08231832892027059	0.1079519186315303	0.05541084537058967	0.09342202512934222	0.06793356277121054	0.08072009291521481	0.059469855089748974	0.32656663724624896	0.22294372294372292	0.2299465240641711	0.23030303030303034	0.2146341463414634	0.2051724137931035
stable (633)	Zm00001d002580	0.07557590035125335	0.07607524382039065	0.07347334019245899	0.050206160562697055	0.07270255772559917	0.0674550926361328	0.06744673568922735	0.2269154708179099	0.2457647151524703	0.2297297297297298	0.23308270676691728	0.20797962648556878	0.2323564593301436
stable (633)	Zm00001d002607	0.023140979566318748	0.040557373592607235	0.024115555700522266	0.022261297017084854	0.09007009201124445	0.02373352698450224	0.08517531034087328	0.06494069659808682	0.04000890009999064	0.05227602236571882	0.3076001700088868	0.3064738292011019	0.308049851874553
stable (633)	Zm00001d002690	0.007687345062364928	0.0202615320776986	0.01663619672299364	0.01265935080609454	0.052437762370673005	0.011516410859647764	0.05335361481206404	0.053308161352265036	0.050981925217311	0.05323144168286038	0.017933354158490233	0.02391181706889318	0.018411942715458464
stable (633)	ENSRNA049472011	0.047339286646822236	0.10039161391082166	0.06155440791387834	0.05128205128205126	0.09523809523809537	0.09195402298850572	0.07012987012987018	0.32431509099270733	0.23392128820382432	0.29580946638528793	0.12745098039215685	0.15126050420168063	0.24947478991596633
stable (633)	Zm00001d002744	0.10554351751534854	0.0438631790744467	0.02596907799326497	0.07957443952208358	0.05015700532343724	0.04622288706058345	0.04696975403970019	0.15727699530516426	0.19999999999999996	0.17678100263852242	0.14807692307692305	0.19860383944153584	0.17043235704323564
stable (633)	Zm00001d002759	0.026640341087933155	0.07998907998907999	0.08363883861586771	0.06792359517415807	0.031901976713654155	0.027734402925827184	0.06054096308070996	0.7929292929292929	0.7178542178542178	0.7641509433962264	0.16289204324531767	0.12145916420306113	0.16471863069397943
stable (633)	Zm00001d002944	0.06329086985849951	0.041215687741747026	0.09385779459218879	0.056360163808794016	0.04556218035695647	0.06213196374222574	0.061058606289151385	0.10650030928784841	0.1129267032915434	0.1019372797270299	0.038081177484884175	0.04679144385026739	0.027686063821824543
stable (633)	Zm00001d003081	0.04350276845510057	0.032809937525348186	0.03784468511194593	0.03458411526090943	0.028609803691412264	0.04102681724649818	0.03146147128579646	0.041449916989485205	0.04018069324121504	0.042582417582417514	0.034391534391534404	0.049173325292728255	0.040711346266901954
stable (633)	Zm00001d003083	0.08570740020312259	0.07450847950854958	0.06624797803844475	0.05049021929616828	0.0890292710652205	0.04352097906592789	0.0687473989312139	0.2094744633604737	0.2100453548308951	0.21216430495079405	0.11296756227891923	0.10722454010374438	0.09539838896369263
stable (633)	Zm00001d028045	0.11463428398274134	0.06018115153184998	0.06881389809563095	0.09227698449255332	0.07600617933405449	0.0909573185435254	0.058796037809557264	0.15207707118173333	0.10500392978779141	0.12165991263422124	0.28396485717090403	0.2393246945253728	0.2789601390666119
stable (633)	Zm00001d003157	0.019501122712661988	0.02259996409311773	0.012345874842549181	0.008277117542307505	0.04462637516931136	0.012609380349053916	0.0451860056038894	0.12144083397329473	0.09921709766188694	0.11772390297646862	0.018750357200435722	0.012897389423424709	0.014677871593584142
stable (633)	Zm00001d003172	0.043987942391425706	0.045219815149885066	0.027958579881656842	0.018396226415094308	0.0724001204577394	0.05651826179685418	0.0629692178874019	0.40907297830374756	0.36391184573002755	0.39690154922538734	NA	NA	NA
stable (633)	Zm00001d003401	0.03163932474756851	0.01655019448023652	0.033567820977552655	0.02636626484080639	0.053616022547745945	0.02718827299467958	0.025420123043942512	0.047281689149703675	0.040902141166830594	0.04840654587071667	0.030028827860133903	0.034247694105418953	0.033554739510053944
stable (633)	Zm00001d003457	0.02659509427502384	0.027656733114580865	0.054590217592394935	0.06214689265536725	0.06637358445405178	0.06637579842076143	0.08714625627504487	0.08745700278974025	0.11462620848090355	0.09531395194477621	0.05023886577284627	0.062146892655367214	0.03680342463158683
stable (633)	Zm00001d028093	0.026547551634727145	0.0495025596445474	0.0337844421588264	0.04019720247649623	0.05521366600204775	0.03465386154461788	0.09757213230119648	0.14949896846448568	0.19887955182072822	0.15980216594184357	0.32066824364281493	0.3276047261009668	0.3432411965164711
stable (633)	Zm00001d003493	0.011045033444998503	0.012420332953853818	0.025839156048773827	0.022746640445755494	0.02324673740700095	0.021881216254617752	0.014288845058075816	0.1168310727496917	0.11700767263427113	0.11862244897959173	0.051948455208818536	0.04093567251461987	0.046739984289080945
stable (633)	Zm00001d003533	0.015314928038276205	0.047909593786392445	0.0303609695010942	0.0437786759100781	0.05043819664758293	0.019333530436947584	0.05803277932203781	0.07482214408373537	0.12253694581280788	0.08338314405260014	0.08475405309455249	0.0740072202166065	0.09759706307709422
stable (633)	Zm00001d003684	0.07391418105703819	0.060883999063650475	0.07852065384741376	0.049625468164794004	0.08900291957887285	0.09726892479291396	0.08692646588458643	0.2479348882410107	0.24057177615571776	0.24689054726368162	0.10897435897435906	0.06590319792566991	0.08417997097242388
stable (633)	Zm00001d003712	0.11980774962284264	0.015400918305273986	0.08074884287254577	0.05711583455128324	0.08915697958386246	0.07326018280382568	0.04796771879853661	0.10464266397696202	0.08924174567168804	0.10508209813162023	0.030254777070063736	0.03134088762983946	0.01985294117647063
stable (633)	Zm00001d003757	0.01353512278697887	0.027364011171698458	0.03660923289458547	0.045281828146278395	0.05168713353247041	0.014740917212626563	0.039313946922642576	0.05825242718446603	0.08561643835616449	0.07094594594594594	0.049579831932772996	0.09486166007905139	0.05114822546972864
stable (633)	Zm00001d004169	0.09502595829203177	0.08382340476200084	0.07379737973797382	0.05288326300984539	0.044559784698193	0.08231190832087695	0.039480189750785065	0.20029589165813133	0.18970671614865212	0.20159954075175807	0.30462300495321964	0.29541062801932366	0.28453025883224525
stable (633)	Zm00001d004700	0.05975233239520141	0.0222750150849831	0.07714854075063575	0.022418943382605246	0.01676996617554803	0.05487352566565265	0.01944279676053544	0.05055269777544184	0.028277682690458775	0.04720211086036866	0.0357118992802785	0.053208201903772054	0.03490744138836263
stable (633)	Zm00001d004762	0.077420219898096	0.05503456170475058	0.07371493127471286	0.07014829142488717	0.04509869842947025	0.04371758230125966	0.07192052641011853	0.1902654867256637	0.17661691542288557	0.18128654970760233	0.03377679231337764	0.07576543850544888	0.0389501993879254
stable (633)	Zm00001d004804	0.04184711089843277	0.011314715892442581	0.051935250695463585	0.026923076923076925	0.056037077163837705	0.040620534803021004	0.05208610151474888	0.05676516329704505	0.0660225442834138	0.05723298783235684	0.08205128205128215	0.06885758998435063	0.11721611721611734
stable (633)	Zm00001d004839	0.026090956114879542	0.012522033290058337	0.0335543596642962	0.05654614222545674	0.017640385706182576	0.04425435860880922	0.028186732705495203	0.07231404958677681	0.08301404853128984	0.07208237986270022	0.0294014662435715	0.0843172331544424	0.04464555052790341
stable (633)	Zm00001d004997	0.05056531875955776	0.044977791767215745	0.05070378895184137	0.09807107300884955	0.050490503278056306	0.09226466049382716	0.05269667863880424	0.10969468051621026	0.10864197530864197	0.11023545436855418	0.06440938822624086	0.0414741847826087	0.033283358320839576
stable (633)	Zm00001d005092	0.024940329940329943	0.048004058530374316	0.050940214276266486	0.02904917268701935	0.09390171776190509	0.04835513932277048	0.09277405218921587	0.03409826538569053	0.04240224005430432	0.030607844061760616	0.055436893203883494	0.07679088994124075	0.04947158680236761
stable (633)	Zm00001d005315	0.03201017096590731	0.04261875781889328	0.059887829227709924	0.06467273337304764	0.026710637773134826	0.02305708508700948	0.060896674041432765	0.4016585365853659	0.38661781720015426	0.4015151515151515	0.02129907685463238	0.043373656518415266	0.030583783783783784
stable (633)	Zm00001d005542	0.05501800180017996	0.017191142191142143	0.024356775300171524	0.068326172239865507	0.0962234097776612	0.02936843031182654	0.08339469243749041	0.10454545454545454	0.10955710955710955	0.08983451536643025	0.1485148514851485	0.08018867924528301	0.0845771144278607
stable (633)	Zm00001d005642	0.023841583040465218	0.05637726908746779	0.058920635934958075	0.08229645279004835	0.04690441728825054	0.03493374157482389	0.07234436906054334	0.0806036069193964	0.046092911238139446	0.046243401420990204	0.0469998465394649	0.059492217279280564	0.06106225892962084
stable (633)	Zm00001d028241	0.06781660867690974	0.12782493057456878	0.05976505340125366	0.03914556261170084	0.04898523791270199	0.07360105203242459	0.06266146632345905	0.30062711046792084	0.23378378378378378	0.30775788576300084	0.03958455586105933	0.0610238034802541	0.037667589948769994
stable (633)	Zm00001d005970	0.029821926625187727	0.09014011623278397	0.06757259865971704	0.06339315387171819	0.04996346364632809	0.054476507584165744	0.031875186622872476	NA	NA	NA	0.17514124293785313	0.23529411764705888	0.1652892561983471
stable (633)	Zm00001d006049	0.0546522224035689	0.05150732692207562	0.06445404111472335	0.07959664209664212	0.09569722712977236	0.06409847011350771	0.0747088551966601	0.11070604184223057	0.10526315789473678	0.09544549527127907	0.09734848484848486	0.1473382473382473	0.08599021375225344
stable (633)	Zm00001d006096	0.07211556524026004	0.0302918981122889	0.04706312677172553	0.06090390522158841	0.05603702336306336	0.04194882398552597	0.09580235647762951	0.1525848142164782	0.1828767123287671	0.16470588235294115	0.09520348837209298	0.09394654088050314	0.07021103896103888
stable (633)	Zm00001d006100	0.0201404514133033	0.06990999841232036	0.06266025641025641	0.052879341864716614	0.08744087038789024	0.016755123101872375	0.03812883435582815	0.33500157629255994	0.2943544976230355	0.31657790604266467	0.042327848872638595	0.08833333333333326	0.058925272879932766
stable (633)	Zm00001d006176	0.04102564102564103	0.05769230769230766	0.074012474012474	0.09617117117117117	0.09536173728313463	0.07450450450450445	0.07265353002404797	0.06791744840525332	0.06227642276422762	0.05791385573430202	0.12789855072463766	0.17665491578535056	0.1559068950373298
stable (633)	Zm00001d006213	0.030638426359038552	0.05388808737666664	0.04733454991361271	0.02842597130474728	0.0234140677960648	0.0412490421985363	0.035759809371821646	0.14546080881881687	0.09498258536028319	0.10554756502714528	0.312198783204089	0.2848154698970833	0.2904902213713163
stable (633)	Zm00001d006249	0.06471861471861477	0.0871432774345396	0.04324009324009324	0.03696303696303702	0.0843799649769799	0.07677031706157923	0.05110627077840193	0.21317016317016316	0.12602688573562357	0.18359541011474714	0.09208344846642727	0.06316024401130786	0.1124921002738572
stable (633)	Zm00001d006461	0.04463384315314511	0.033057940844826036	0.035148907941421836	0.058172756220658754	0.058419591012370646	0.043087347003656046	0.056227538705684095	0.16315378610460574	0.17592592592592593	0.16290726817042606	0.16520039100684264	0.1653010794641696	0.15053763440860218
stable (633)	Zm00001d006496	0.05825333016420889	0.04083743125986322	0.08643502694541719	0.07864542202815074	0.08690975286849084	0.09193036825412203	0.08518511454021784	0.11428303127054182	0.12729046947847772	0.1242991642864699	0.08258373205741622	0.08116504854368933	0.08999999999999996
stable (633)	Zm00001d006623	0.0313353767719503	0.019339732899954356	0.022525347548866013	0.020227701242305402	0.09449604403164787	0.029750384596298092	0.06466058839185682	0.3511176813152354	0.34371211637848526	0.3488639331418126	0.08503074558032282	0.08653846153846154	0.08993212669683258
stable (633)	Zm00001d006688	0.07978904751757933	0.026569570379036837	0.021986977937312382	0.08210487261934202	0.04489846247237477	0.03219428411655449	0.0427053997117197	0.6279085872576178	0.6532608695652175	0.647972972972973	0.13358348968105066	0.15292918202493924	0.15763324299909667
stable (633)	Zm00001d006711	0.03548410959157443	0.1310516985519455	0.0844958150657632	0.09295189798993124	0.06508023139367806	0.07155090964783234	0.07762965943960964	0.7445893089960887	0.7275603663613656	0.7474868717179295	0.16075650118203308	0.21732872769142195	0.19962785752259435
stable (633)	Zm00001d028348	0.018230856119159145	0.03000827814569536	0.011802138443893596	0.013046030815616484	0.016883187069607924	0.034567039106145246	0.05700659955770083	0.5805739514348786	0.578125	0.5761772853185596	0.028779214321233232	0.0402700186219739	0.03445406125166437
stable (633)	Zm00001d007192	0.059811691390638765	0.10281314258214112	0.061524779691163295	0.07657657657657652	0.048392554991539785	0.061164293567157434	0.032596986019487996	0.3383458646616541	0.2737017106356915	0.3137009189640768	0.1306306306306306	0.11130485324033712	0.12182034976152621
stable (633)	Zm00001d028384	0.027051328765030126	0.10580303648789227	0.03898658708034969	0.041651774486054255	0.07448880233690362	0.07490620041227336	0.07666207790678789	0.1236865148861646	0.06823308270676684	0.11620616365568535	0.05724057821373259	0.052761341222879635	0.06519081693500299
stable (633)	Zm00001d007234	0.02802900122639334	0.0893267660788206	0.03192781268752333	0.023600408739532962	0.062474749544759914	0.05739895339129727	0.0532912273605512	0.20748889660267192	0.11816213052385133	0.17767956923702125	0.061110102283167454	0.07868229386869142	0.06397256371844816
stable (633)	Zm00001d007301	0.045030954708374066	0.10232079356166947	0.03748757702246074	0.06914001227579622	0.04460968745371058	0.08552028518078424	0.08055481503551883	0.06581196581196581	0.16642335766423358	0.08526315789473685	0.0980058651026393	0.15441860465116278	0.10132780082987553
stable (633)	Zm00001d028400	0.049065028812467465	0.07041085214199608	0.06312589800795657	0.05162738496071816	0.026434558349451985	0.026030764606747744	0.024315006350934497	0.05331539334818988	0.10626992561105211	0.07111575594704887	0.23569023569023562	0.19696969696969702	0.24083661213501753
stable (633)	Zm00001d007770	0.030242240206653077	0.01993769219298484	0.02332566291172772	0.04724649461491573	0.03358685015669322	0.028827731843765716	0.07296807489950898	0.059862735129639036	0.077374211292671	0.06266981266981263	0.053850843324527525	0.09774436090225563	0.07070561017929437
stable (633)	Zm00001d007815	0.02621466264321466	0.012564722489978867	0.017472794655713726	0.03424024340296067	0.06585913473330691	0.026885011733496587	0.050205761316872426	0.05740690157516163	0.06086186540731998	0.06090008257638316	0.07061311416401708	0.039537427723081726	0.06766367224717582
stable (633)	Zm00001d039284	0.03748994619751525	0.07016381624082056	0.08985220287396732	0.07352053281048199	0.070705037685423	0.08549346242076862	0.08172369189229689	0.1423384168482207	0.12259040442960299	0.13762693014093993	0.04473684210526317	0.10737552999720727	0.04970406348700799
stable (633)	Zm00001d039316	0.01689332221438184	0.009830913858842846	0.048299319727891164	0.05227969050215506	0.013903241793287063	0.040651359458908014	0.03530238195491633	0.05294117647058824	0.048500319081046586	0.042462845010615716	0.06345419847328243	0.030612244897959183	0.025974025974025976
stable (633)	Zm00001d039370	0.05625878074720591	0.1107692307692308	0.06336420996106862	0.06428844878438049	0.08101770722685629	0.09193985769902002	0.08839319655018162	0.14825228638233642	0.12091672339459951	0.14012704272761822	0.06666635599815461	0.0784471662204955	0.07088554774603256
stable (633)	Zm00001d028447	0.03617283950617288	0.06153014328196806	0.07160493827160494	0.09147058823529415	0.03975183823529408	0.03395591813367683	0.06235039470333588	0.08548210657915299	0.14450706828051368	0.11301541546559717	0.18000000000000002	0.13235294117647056	0.1857142857142857
stable (633)	Zm00001d039451	0.028869751461335955	0.02881564704564965	0.03318383826056889	0.014726899443569946	0.08930145694135114	0.0284495366633694	0.07359245156500709	0.11710572532490343	0.10526095158247749	0.1262820512820513	0.010682719920444084	0.023286430905647033	0.02667103896813685
stable (633)	Zm00001d039495	0.06394747725392887	0.06587428925294153	0.06752144496798367	0.0800561797752809	0.07394190737972386	0.03664921465968578	0.06269292505247562	0.26017665130568357	0.275243081525804	0.26182893539581437	0.18856837606837606	0.21098626716604243	0.19444444444444442
stable (633)	Zm00001d039518	0.056029692381891004	0.011086304106907403	0.023758099352051837	0.062285659083224594	0.0337578264210165	0.02971099558387836	0.020924341706103623	0.1715806921492793	0.17903492727114365	0.18712708480150342	0.08944983818770229	0.02716417910447769	0.052165898617511586
stable (633)	Zm00001d039524	0.0345759182275643	0.027990896246615177	0.014005542323515119	0.034747291020472616	0.03756952452797522	0.019616925260613417	0.04141792428343653	0.05839427265265037	0.03040337640603518	0.0423359812027595	NA	NA	NA
stable (633)	Zm00001d039641	0.07178816871992436	0.052553283565941744	0.05927333995766192	0.05984443784933472	0.09214437613355195	0.03255447624048298	0.030008214715554097	0.27665530671859784	0.2895299145299145	0.2876092384519351	0.04053442028985513	0.09856726393629123	0.07956811502938706
stable (633)	Zm00001d028477	0.058084063222461166	0.01765775140891704	0.03276103086132119	0.028928784140219516	0.019054297735924666	0.03702779757662153	0.03875818939845146	0.17279472382522673	0.18533697632058288	0.18305555555555555	0.08303047246295778	0.1110913930789707	0.09972939452023902
stable (633)	Zm00001d039733	0.058800561430547016	0.04317249401040508	0.04212464129081163	0.0717231163423813	0.09196349347192292	0.056095048922239356	0.07122485385534862	0.21193671878603385	0.18819326941154352	0.21445925925925924	0.050042498937526575	0.06800445930880723	0.05353218210361067
stable (633)	Zm00001d039904	0.1198326061150502	0.0666741649374736	0.09936104723579572	0.09358261148043114	0.07137813216840572	0.0589657853580372	0.06833039622534251	0.08163751190416518	0.0666474888683708	0.06528750955374209	0.07350102312652017	0.10111841346708174	0.060660124888492414
stable (633)	Zm00001d039941	0.05793226381461679	0.02322657378302606	0.09644469450361025	0.05120240801818823	0.08043073336086451	0.07684378079284473	0.07268362482283452	NA	NA	NA	0.0818451500023022	0.13204955402847446	0.11062688213089031
stable (633)	Zm00001d040027	0.13552636835692036	0.03418106185903128	0.04572433530091014	0.08980203305601021	0.047175505509730285	0.02206320156259774	0.05077116933306045	0.16766347687400318	0.16669163876514892	0.170572339392404	0.06323769212087571	0.026564340935134503	0.021992583862715284
stable (633)	Zm00001d040029	0.01754458052999308	0.01133837556184004	0.00996643119621204	0.01571465526371072	0.09483075995349778	0.013150064584918221	0.04098493922882373	0.0764931069151935	0.08259366901619841	0.08080356799294645	0.01740629518407296	0.009692507864354303	0.015796865908224482
stable (633)	Zm00001d040148	0.00867175220012974	0.018368852646473043	0.01903034611082651	0.020750191827936967	0.021434860461205026	0.02639011033844982	0.042825198926068474	0.1078898197818094	0.09036018610486696	0.10871796936331246	0.3862516793551278	0.3916710595677385	0.3905513424882149
stable (633)	Zm00001d040164	0.05749149499149504	0.037193778002601534	0.06588483059071293	0.045551874595992234	0.09262076641106019	0.06696428571428568	0.04705379909811453	0.2425061425061425	0.22282754010695188	0.22742175856929955	0.0837550607287449	0.10023219814241485	0.10423379878267096
stable (633)	Zm00001d040171	0.008592805750032262	0.03669288830854478	0.05067966071106303	0.055403327596098645	0.048894514767932516	0.08737254901960781	0.035755607115235864	0.22532033928893694	0.18862745098039216	0.22125363221253627	0.04130808950086056	0.02888888888888891	0.03976658742165555
stable (633)	Zm00001d040343	0.06490336210456622	0.08071058502498296	0.07488982431177252	0.056855265683730796	0.04693720973519226	0.0515553091741497	0.062093642823688226	0.10643564356435645	0.17682007626141708	0.13210187517492303	0.03834514436528128	0.054535101575989134	0.037997828165170826
stable (633)	Zm00001d040364	0.062165280220830385	0.013915746355056869	0.03462324494609824	0.03548789700134661	0.04804626581181771	0.022881572713550898	0.022031956788936363	0.08545087450033946	0.07250717825714628	0.08590708006258971	NA	NA	NA
stable (633)	Zm00001d040389	0.04279697241393694	0.04780951461931877	0.06781949214794812	0.07387816274354225	0.09501882377645449	0.0875764993880049	0.061732690090284474	0.165106971542921	0.20376051459673428	0.18065372609522443	0.057879487527728715	0.09409888357256778	0.043976348854397634
stable (633)	Zm00001d040435	0.08215000000000001	0.06530866093366096	0.04364440639269401	0.058323287671232904	0.0513399968142721	0.037516969023818444	0.06835719131074966	0.1791535433070866	0.11972889138243464	0.15343228517259638	0.059696256684492	0.0271774961541279	0.058695289757498804
stable (633)	Zm00001d040617	0.056556248328634026	0.024878482694198765	0.06021332743881039	0.08039822699228104	0.06223077098888619	0.03983096550069839	0.0827373184869987	0.1221402593517142	0.10775427169891803	0.11847595473833097	0.13082244054902054	0.10251063739706603	0.12611077096192352
stable (633)	Zm00001d040766	0.04066427040578265	0.03131175201555989	0.059082462543539487	0.035953206807934845	0.06284240712206815	0.02806919209204889	0.05059276049113966	0.050567083714779776	0.07641811227836477	0.061883574341861335	0.031719647644580615	0.06767285445251546	0.03642857142857144
stable (633)	Zm00001d040952	0.03955453149001536	0.017909509844993718	0.008064516129032258	0.047619047619047616	0.038461538461538464	0.025974025974025976	0.04580152671755725	0.008064516129032258	0.025974025974025976	0.009345794392523364	0.047619047619047616	8.326672684688674e-17	4.163336342344337e-17
stable (633)	Zm00001d040980	0.01904761904761905	0.006060606060606058	0.06666666666666667	0.047619047619047616	0.03330557868442964	0.06060606060606061	0.0224609375	NA	NA	NA	0.06349206349206349	0.1111111111111111	0.1111111111111111
stable (633)	Zm00001d041065	0.06528979945792503	0.033927904111314945	0.07220775083811459	0.031667601970593456	0.08624596624960228	0.08099740460900877	0.07768565012886966	0.11975936588262633	0.09604530807538326	0.11201579429845424	0.1118932040411599	0.1069525527446781	0.1080207753197465
stable (633)	Zm00001d041072	0.036855200604256504	0.07554294509161191	0.02969505783385912	0.03577464788732392	0.08207623682076239	0.07314711359404104	0.0746476153697625	0.12782334384858035	0.09162011173184345	0.1187690025954764	0.09146721822778159	0.07832167832167833	0.07093912798610787
stable (633)	Zm00001d041430	0.09443689277817101	0.06701465195739773	0.03462721017716652	0.061710823285415134	0.08143233440991163	0.034284974987062324	0.0935110465556743	0.19633478364944598	0.12932013169204826	0.16246135661029287	0.0673848753696663	0.06337888690829867	0.0734767025089607
stable (633)	Zm00001d041568	0.04016797397121147	0.05567349540638056	0.040040472070344724	0.014253520425959999	0.09018857478886234	0.04510963973414335	0.07199716812866098	0.2636345381526104	0.21708815672306322	0.23787510361978445	0.09351606494576287	0.07926254451980287	0.09035378602796323
stable (633)	Zm00001d041569	0.040381259759504025	0.019882383780829026	0.048255049608114525	0.027586176149159293	0.07711090596307452	0.05585316303420507	0.08948070236969471	0.040737254330901106	0.03305084745762712	0.032712247006159906	0.02002815284535066	0.03634467941696858	0.02435982804140085
stable (633)	Zm00001d041679	0.03876437488881469	0.030573922490493937	0.07149343694074288	0.05433299209918151	0.06881933743213503	0.09323327997369096	0.060767137207645615	0.27584986925088445	0.2525327071452533	0.2590184303168358	0.22558700301139095	0.19383712617657572	0.22303768640419297
stable (633)	Zm00001d028601	0.028045724384631383	0.03607946013457028	0.04492418565865707	0.06455749561821937	0.05703815973754391	0.029005333777247806	0.09388396161698877	0.09840439747856015	0.08124482954595681	0.09913014532916946	0.09871352186138678	0.0875331404061179	0.11393047238855629
stable (633)	Zm00001d041864	0.09136212624584718	0.02949134199134199	0.06178571428571429	0.0627906976744186	0.04000000000000001	0.05393939393939394	0.08649164677804294	0.09821428571428571	0.10606060606060606	0.06818181818181818	0.16223698781838317	0.1361904761904762	0.09523809523809523
stable (633)	Zm00001d041958	0.08211143695014667	0.06053719008264461	0.0616241466043838	0.052244039270687236	0.09113158652461847	0.08369565217391312	0.06958950692251642	0.09268004722550183	0.07142857142857154	0.10836236933797913	NA	NA	NA
stable (633)	Zm00001d042148	0.06254114549045428	0.11985018726591753	0.08734491315136478	0.055886970172684444	0.08930468930468931	0.0942091616248919	0.07643467643467644	0.35483870967741926	0.2696629213483146	0.29370629370629364	0.14512471655328799	0.11623931623931616	0.16507936507936508
stable (633)	Zm00001d028653	0.03271203188180692	0.03560636232881123	0.047574842126194006	0.02243454747624501	0.07534607390676915	0.022876348070883946	0.04975604240068555	0.09355306455535073	0.05836998995866859	0.08001347131781907	0.09350999877315667	0.07652294888210381	0.0893252979744286
stable (633)	Zm00001d042216	0.023116819581466046	0.026438129154027764	0.023634898062465534	0.016761436074265113	0.051076215437671386	0.01740950769443458	0.04792870223857004	0.039839958021776305	0.01759570987126137	0.03642988277416841	0.028998984243563355	0.04055544447001513	0.027960869194409998
stable (633)	Zm00001d042443	0.027954164517792757	0.022505953265360992	0.048922276491824165	0.05672268907563025	0.030787621797185038	0.036049041418569655	0.025767093264451493	0.21651149534486033	0.23453434114402438	0.22812146961570645	0.09108756454388994	0.05842487597448624	0.0900328587075575
stable (633)	Zm00001d042453	0.013963966813051615	0.05843222870990877	0.014053366699269267	0.015819622305053044	0.03798875803498237	0.053974705431193384	0.0488490187026516	0.08621815087209365	0.02796389586060881	0.05632671796633171	0.020268237296665506	0.010759698576025042	0.02353880377836426
stable (633)	Zm00001d028689	0.02706266574274683	0.02123533538923429	0.026534741362402383	0.01869765247139318	0.06987201660325146	0.018312486284836546	0.05733820555249135	0.2692502237267032	0.24801488833746893	0.26878653261631985	0.06951237587075736	0.05913134484563056	0.055392444705421706
stable (633)	Zm00001d042609	0.03512552934059286	0.01794393077287807	0.056667118827997826	0.07151321246593198	0.06645239539114613	0.057016810625058055	0.0645618556701031	0.22774767801857584	0.22739798622151564	0.22742336371168184	0.06248157972295902	0.04489382324433882	0.027517198248905573
stable (633)	Zm00001d042792	0.021578985217436297	0.08147420036784618	0.056530662683616166	0.04210360117801137	0.0999805182154685	0.048783773445581505	0.08669753645307873	0.09864074301336764	0.040104554598801356	0.07091026125693492	0.0796896845384206	0.11350219153640292	0.07439603522363056
stable (633)	Zm00001d042820	0.058557920458972325	0.08360006245364768	0.044810853634383044	0.0958425312729949	0.07020116563263774	0.09854014598540145	0.05555555555555564	0.24744347499765454	0.16685875272121908	0.19584909987386764	0.08057395143487855	0.12037037037037036	0.06570512820512814
stable (633)	Zm00001d042901	0.018258895011353752	0.02988475287858015	0.03470266888070655	0.022598870056497175	0.09180193176715605	0.01847896255790979	0.08817614735305036	0.12548174276569338	0.12833694083694083	0.12812805290448637	0.03305084745762717	0.034962406015037556	0.03412698412698414
stable (633)	Zm00001d042935	0.048915462162110006	0.03599644221210695	0.07446276861569215	0.04962939091202068	0.06480093286689989	0.03846632640358521	0.07317073170731696	0.03553062178588125	0.0163619424711773	0.03270951325617664	0.03686396677050881	0.055555555555555594	0.04222222222222234
stable (633)	Zm00001d043019	0.03660092884674674	0.04961742855616969	0.07628049510936165	0.056808901149177964	0.0589212184060523	0.037847004446855355	0.0665616320502974	0.17227142493247638	0.12462187849848066	0.1713873196812267	0.033906396153668764	0.06995749145793538	0.03389641268078649
